Offers_Id,Business_Id,Price,Description,DiscountPercentage,StartDate,EndDate
3163,13899428,90,Buy 1 Get 1,25,11/26/2023,9/4/2024
3164,10338337,141,Happy Hour,8,8/12/2023,7/1/2024
3165,424452,88,Discount on meals,27,3/14/2023,6/19/2024
3166,15755853,45,Happy Hour,16,7/14/2023,1/30/2024
3167,2019151,98,Happy Hour,16,9/6/2023,10/23/2024
3168,5002599,44,Happy Hour,28,9/9/2023,9/17/2024
3169,5564284,149,Buy 1 Get 1,30,3/23/2023,7/17/2024
3170,14330479,80,Special Combo,33,10/5/2023,9/20/2024
3171,10519733,81,Discount on meals,28,12/28/2023,3/25/2024
3172,645535,65,Special Combo,38,6/15/2023,10/7/2024
3173,2329084,168,Happy Hour,7,3/28/2023,5/20/2024
3174,549227,85,Discount on meals,22,2/11/2023,5/28/2024
3175,5241783,142,Discount on meals,46,8/12/2023,4/28/2024
3176,5533054,35,Happy Hour,10,3/17/2023,7/29/2024
3177,4114269,57,Special Combo,13,4/15/2023,2/21/2024
3178,3454887,19,Discount on meals,13,9/22/2023,1/12/2024
3179,12369405,177,Discount on meals,5,10/27/2023,10/8/2024
3180,4416664,31,Special Combo,32,12/27/2023,5/13/2024
3181,15155083,158,Discount on meals,49,4/30/2023,8/12/2024
3182,7285508,121,Discount on meals,5,3/2/2023,9/1/2024
3183,4641802,72,Happy Hour,5,9/30/2023,9/25/2024
3184,4268524,69,Buy 1 Get 1,9,4/2/2023,2/26/2024
3185,5101346,179,Happy Hour,27,12/25/2023,4/25/2024
3186,425434,61,Happy Hour,15,10/21/2023,1/8/2024
3187,649358,117,Discount on meals,11,9/20/2023,9/1/2024
3188,10322163,101,Buy 1 Get 1,5,12/26/2023,1/25/2024
3189,7260133,80,Special Combo,36,2/7/2023,10/9/2024
3190,13369839,95,Special Combo,43,2/3/2023,4/4/2024
3191,1529319,119,Happy Hour,12,5/16/2023,3/21/2024
3192,12715119,103,Buy 1 Get 1,24,1/31/2023,12/21/2024
3193,8098199,182,Special Combo,24,5/19/2023,2/23/2024
3194,5111443,58,Discount on meals,29,10/6/2023,1/17/2024
3195,11441396,184,Special Combo,31,7/14/2023,4/17/2024
3196,1109626,194,Special Combo,23,12/23/2023,1/3/2024
3197,4616656,185,Discount on meals,44,9/24/2023,8/23/2024
3198,4322332,53,Special Combo,32,9/18/2023,6/18/2024
3199,1917218,142,Buy 1 Get 1,26,7/26/2023,3/3/2024
3200,7079166,92,Happy Hour,48,10/7/2023,5/10/2024
3201,1591011,27,Buy 1 Get 1,22,7/30/2023,8/12/2024
3202,425384,157,Happy Hour,24,12/19/2023,8/18/2024
3203,2518619,92,Happy Hour,16,6/22/2023,7/20/2024
3204,4455425,168,Buy 1 Get 1,31,5/6/2023,6/25/2024
3205,481024,182,Discount on meals,26,9/16/2023,11/3/2024
3206,3198370,178,Discount on meals,20,9/15/2023,12/17/2024
3207,4877510,82,Discount on meals,20,3/5/2023,7/1/2024
3208,844511,13,Buy 1 Get 1,5,10/2/2023,8/17/2024
3209,1632018,40,Buy 1 Get 1,36,3/15/2023,2/18/2024
3210,1887414,16,Discount on meals,29,9/20/2023,3/26/2024
3211,3243437,104,Buy 1 Get 1,43,1/14/2023,4/2/2024
3212,15168982,191,Happy Hour,19,2/27/2023,9/12/2024
3213,7221913,87,Discount on meals,7,12/6/2023,11/14/2024
3214,17755879,122,Discount on meals,6,3/25/2023,11/10/2024
3215,425635,104,Buy 1 Get 1,31,7/15/2023,8/21/2024
3216,13369760,69,Special Combo,39,6/8/2023,7/22/2024
3217,4230331,159,Happy Hour,45,6/16/2023,12/13/2024
3218,12100215,176,Discount on meals,29,8/1/2023,2/7/2024
3219,5089359,90,Happy Hour,41,5/11/2023,5/4/2024
3220,10771917,107,Buy 1 Get 1,24,12/24/2023,5/20/2024
3221,17778201,151,Buy 1 Get 1,5,12/15/2023,2/29/2024
3222,1749407,64,Buy 1 Get 1,19,8/13/2023,8/11/2024
3223,3220843,63,Discount on meals,42,5/26/2023,5/16/2024
3224,6700074,162,Buy 1 Get 1,5,7/26/2023,2/28/2024
3225,494421,89,Happy Hour,22,1/24/2023,12/8/2024
3226,17709468,15,Discount on meals,24,1/13/2023,7/24/2024
3227,8142522,160,Happy Hour,7,1/15/2023,8/14/2024
3228,520414,18,Discount on meals,9,3/12/2023,10/19/2024
3229,424455,27,Discount on meals,28,5/24/2023,6/30/2024
3230,12287973,119,Happy Hour,38,11/4/2023,10/22/2024
3231,4835020,38,Discount on meals,17,5/8/2023,1/4/2024
3232,8653214,194,Discount on meals,27,11/29/2023,6/20/2024
3233,3785724,158,Discount on meals,24,8/15/2023,12/4/2024
3234,6017519,46,Happy Hour,20,5/20/2023,6/24/2024
3235,1050840,60,Buy 1 Get 1,22,7/5/2023,4/17/2024
3236,11755552,163,Happy Hour,16,3/25/2023,11/2/2024
3237,17757973,58,Discount on meals,19,5/10/2023,10/7/2024
3238,4244640,160,Buy 1 Get 1,12,1/28/2023,2/13/2024
3239,7362060,110,Buy 1 Get 1,28,11/23/2023,12/30/2024
3240,7992789,55,Buy 1 Get 1,10,12/19/2023,5/23/2024
3241,7985170,172,Discount on meals,7,10/31/2023,9/23/2024
3242,9749792,165,Discount on meals,48,5/20/2023,2/3/2024
3243,502739,153,Discount on meals,23,8/4/2023,4/11/2024
3244,7112365,178,Happy Hour,36,11/13/2023,3/21/2024
3245,4730933,69,Happy Hour,14,8/13/2023,11/28/2024
3246,5575357,97,Happy Hour,34,12/28/2023,2/24/2024
3247,17585879,58,Happy Hour,30,4/9/2023,5/14/2024
3248,4114336,167,Happy Hour,16,9/20/2023,6/15/2024
3249,12820087,70,Discount on meals,42,1/24/2023,7/18/2024
3250,13392969,46,Buy 1 Get 1,41,7/1/2023,8/9/2024
3251,426208,57,Happy Hour,42,2/8/2023,5/30/2024
3252,4415601,177,Happy Hour,42,5/31/2023,10/23/2024
3253,9466845,185,Happy Hour,12,1/16/2023,5/30/2024
3254,12296374,51,Special Combo,34,10/18/2023,1/22/2024
3255,1518801,73,Buy 1 Get 1,10,10/4/2023,3/22/2024
3256,3444939,40,Special Combo,43,4/8/2023,1/11/2024
3257,493676,67,Special Combo,31,5/7/2023,1/19/2024
3258,14196222,188,Discount on meals,39,6/13/2023,10/18/2024
3259,16801984,63,Happy Hour,26,9/14/2023,6/11/2024
3260,424231,57,Buy 1 Get 1,15,5/28/2023,1/6/2024
3261,947997,52,Happy Hour,35,9/9/2023,12/21/2024
3262,1687412,134,Discount on meals,29,12/14/2023,4/29/2024
3263,533373,30,Special Combo,25,2/18/2023,1/20/2024
3264,5930774,182,Special Combo,5,1/18/2023,7/26/2024
3265,3684003,93,Buy 1 Get 1,43,7/29/2023,4/16/2024
3266,533348,63,Special Combo,30,12/7/2023,3/10/2024
3267,4479931,93,Discount on meals,24,8/31/2023,3/29/2024
3268,1913624,159,Discount on meals,31,2/9/2023,8/22/2024
3269,12328331,62,Happy Hour,19,11/21/2023,12/28/2024
3270,803499,186,Buy 1 Get 1,25,12/23/2023,1/16/2024
3271,13658116,127,Buy 1 Get 1,43,10/9/2023,1/13/2024
3272,484420,87,Buy 1 Get 1,35,3/9/2023,5/24/2024
3273,3717163,160,Special Combo,26,2/1/2023,11/24/2024
3274,15162035,11,Happy Hour,17,7/5/2023,7/10/2024
3275,1998892,108,Special Combo,21,8/14/2023,11/25/2024
3276,2186742,100,Special Combo,41,4/13/2023,7/26/2024
3277,5091521,121,Buy 1 Get 1,46,1/12/2023,10/26/2024
3278,4975105,68,Discount on meals,7,9/24/2023,10/9/2024
3279,426214,133,Discount on meals,22,3/4/2023,6/28/2024
3280,3731386,100,Special Combo,32,2/14/2023,10/15/2024
3281,423558,97,Buy 1 Get 1,41,1/30/2023,10/21/2024
3282,425579,93,Special Combo,26,9/10/2023,10/12/2024
3283,527493,54,Buy 1 Get 1,28,7/17/2023,2/28/2024
3284,4695875,70,Special Combo,35,7/18/2023,11/3/2024
3285,3544999,122,Special Combo,40,3/5/2023,7/24/2024
3286,17832208,54,Discount on meals,43,12/25/2023,10/4/2024
3287,4243915,74,Special Combo,5,10/22/2023,7/8/2024
3288,4363835,99,Buy 1 Get 1,47,4/7/2023,12/27/2024
3289,953192,26,Happy Hour,49,5/29/2023,12/30/2024
3290,426143,165,Discount on meals,6,5/1/2023,6/6/2024
3291,3382852,16,Discount on meals,26,7/13/2023,4/10/2024
3292,9788863,56,Special Combo,22,10/8/2023,8/24/2024
3293,15173643,194,Buy 1 Get 1,49,2/23/2023,6/19/2024
3294,5075210,142,Special Combo,18,11/8/2023,7/13/2024
3295,4415388,188,Discount on meals,31,5/8/2023,4/24/2024
3296,10455853,24,Buy 1 Get 1,13,10/28/2023,10/6/2024
3297,5096475,100,Discount on meals,19,11/24/2023,4/25/2024
3298,6591676,174,Special Combo,23,1/3/2023,2/9/2024
3299,5418220,120,Special Combo,21,1/8/2023,6/28/2024
3300,4416763,77,Discount on meals,7,5/7/2023,12/28/2024
3301,13235240,144,Special Combo,22,6/29/2023,9/9/2024
3302,4323023,111,Discount on meals,10,8/14/2023,6/6/2024
3303,14968628,153,Happy Hour,23,2/10/2023,4/20/2024
3304,4736982,174,Special Combo,26,11/7/2023,4/5/2024
3305,8319600,26,Discount on meals,27,5/26/2023,5/20/2024
3306,9746443,66,Discount on meals,46,10/5/2023,6/8/2024
3307,11721755,150,Happy Hour,36,10/17/2023,3/20/2024
3308,4250293,47,Discount on meals,24,9/24/2023,9/6/2024
3309,17434034,140,Happy Hour,13,5/8/2023,4/11/2024
3310,4790269,86,Special Combo,5,7/8/2023,5/3/2024
3311,7038607,153,Happy Hour,34,3/15/2023,8/18/2024
3312,12528881,132,Special Combo,33,4/25/2023,2/13/2024
3313,1902953,16,Buy 1 Get 1,33,7/7/2023,7/1/2024
3314,5107219,12,Special Combo,44,7/9/2023,11/28/2024
3315,11875504,145,Discount on meals,13,6/5/2023,1/28/2024
3316,5877713,126,Buy 1 Get 1,38,4/6/2023,4/7/2024
3317,810190,75,Special Combo,47,1/24/2023,2/18/2024
3318,1373886,45,Discount on meals,5,9/26/2023,7/2/2024
3319,6785199,76,Discount on meals,37,2/26/2023,8/27/2024
3320,4441925,20,Discount on meals,25,1/13/2023,3/2/2024
3321,424578,14,Discount on meals,17,11/19/2023,4/3/2024
3322,890322,52,Happy Hour,7,8/16/2023,8/19/2024
3323,13163727,46,Happy Hour,7,8/22/2023,5/30/2024
3324,3489573,11,Buy 1 Get 1,26,9/30/2023,3/11/2024
3325,5007885,152,Buy 1 Get 1,44,8/17/2023,4/15/2024
3326,11659277,21,Happy Hour,26,7/22/2023,3/9/2024
3327,2629452,190,Discount on meals,32,5/29/2023,7/8/2024
3328,2315278,31,Special Combo,7,11/10/2023,1/3/2024
3329,10491729,113,Discount on meals,6,2/16/2023,9/30/2024
3330,13174483,121,Happy Hour,28,8/22/2023,11/21/2024
3331,15958555,86,Happy Hour,12,12/15/2023,10/27/2024
3332,3497534,190,Discount on meals,37,8/13/2023,7/10/2024
3333,4731202,10,Happy Hour,37,2/16/2023,4/9/2024
3334,12903601,97,Special Combo,28,12/3/2023,12/29/2024
3335,12925721,123,Discount on meals,12,10/9/2023,6/18/2024
3336,4888905,82,Happy Hour,25,10/22/2023,12/21/2024
3337,17691674,64,Discount on meals,45,6/13/2023,5/30/2024
3338,8757582,49,Special Combo,29,5/1/2023,5/15/2024
3339,7381146,125,Happy Hour,13,9/29/2023,11/16/2024
3340,13350813,147,Buy 1 Get 1,46,10/6/2023,6/7/2024
3341,13384170,104,Special Combo,30,7/15/2023,11/11/2024
3342,1175842,172,Happy Hour,34,4/2/2023,3/3/2024
3343,8011421,89,Special Combo,35,3/12/2023,5/30/2024
3344,15623127,119,Discount on meals,40,1/15/2023,5/29/2024
3345,12596772,75,Special Combo,43,12/9/2023,7/15/2024
3346,4246953,193,Happy Hour,30,9/13/2023,2/28/2024
3347,9755742,37,Buy 1 Get 1,46,10/12/2023,3/14/2024
3348,8508334,45,Happy Hour,19,7/30/2023,4/22/2024
3349,2022500,189,Special Combo,19,9/12/2023,1/7/2024
3350,8749877,26,Buy 1 Get 1,8,2/17/2023,2/23/2024
3351,2462186,73,Discount on meals,43,1/20/2023,12/5/2024
3352,12952148,17,Discount on meals,25,6/25/2023,8/14/2024
3353,2340135,55,Special Combo,43,6/18/2023,7/2/2024
3354,10041678,69,Special Combo,31,6/1/2023,8/15/2024
3355,3800968,98,Discount on meals,47,10/30/2023,1/8/2024
3356,12051436,116,Special Combo,9,2/6/2023,6/11/2024
3357,4940797,39,Happy Hour,8,10/25/2023,4/5/2024
3358,12459241,130,Discount on meals,30,3/24/2023,3/4/2024
3359,2136956,61,Happy Hour,40,6/3/2023,6/27/2024
3360,10247566,67,Happy Hour,43,2/28/2023,1/31/2024
3361,4811487,50,Happy Hour,41,3/20/2023,5/26/2024
3362,8727519,188,Happy Hour,28,7/18/2023,6/6/2024
3363,4786890,120,Special Combo,25,8/2/2023,11/28/2024
3364,15293371,141,Buy 1 Get 1,20,4/17/2023,10/22/2024
3365,423857,46,Buy 1 Get 1,28,7/15/2023,3/12/2024
3366,423434,184,Discount on meals,11,1/7/2023,9/14/2024
3367,11869185,159,Special Combo,46,2/2/2023,9/17/2024
3368,5667756,34,Discount on meals,8,10/27/2023,1/7/2024
3369,4114303,67,Discount on meals,34,7/23/2023,7/19/2024
3370,12242672,14,Buy 1 Get 1,12,4/4/2023,10/2/2024
3371,423719,135,Special Combo,44,5/3/2023,10/11/2024
3372,15166596,29,Buy 1 Get 1,8,9/6/2023,6/7/2024
3373,9788863,61,Happy Hour,35,2/4/2023,1/17/2024
3374,4606644,48,Buy 1 Get 1,24,8/14/2023,1/13/2024
3375,1898394,186,Happy Hour,28,5/1/2023,11/19/2024
3376,4999341,72,Discount on meals,49,10/3/2023,9/3/2024
3377,478266,63,Happy Hour,11,7/6/2023,2/2/2024
3378,6404433,95,Discount on meals,21,6/16/2023,8/14/2024
3379,7219010,74,Special Combo,16,3/11/2023,5/6/2024
3380,1367951,36,Happy Hour,23,6/24/2023,7/24/2024
3381,7235810,104,Happy Hour,34,3/9/2023,11/3/2024
3382,495858,44,Discount on meals,42,10/31/2023,6/16/2024
3383,4281493,61,Special Combo,6,8/31/2023,9/12/2024
3384,12966290,153,Special Combo,35,6/23/2023,6/26/2024
3385,13357184,73,Discount on meals,35,4/30/2023,11/25/2024
3386,424306,66,Happy Hour,33,2/2/2023,1/8/2024
3387,12490452,83,Discount on meals,24,1/26/2023,12/3/2024
3388,15081710,91,Happy Hour,8,9/20/2023,8/1/2024
3389,425554,164,Discount on meals,49,4/28/2023,6/3/2024
3390,533063,33,Happy Hour,25,6/18/2023,1/1/2024
3391,1553056,158,Happy Hour,9,11/30/2023,2/13/2024
3392,15274362,145,Happy Hour,28,11/17/2023,3/3/2024
3393,952510,117,Special Combo,14,4/4/2023,4/2/2024
3394,15612806,189,Discount on meals,17,1/28/2023,11/7/2024
3395,12924202,61,Special Combo,14,10/25/2023,10/26/2024
3396,2018744,184,Discount on meals,24,10/27/2023,10/6/2024
3397,5452123,130,Special Combo,45,11/5/2023,3/28/2024
3398,1518801,165,Buy 1 Get 1,29,5/12/2023,9/3/2024
3399,4417335,59,Special Combo,12,7/18/2023,2/22/2024
3400,1182272,25,Happy Hour,46,5/17/2023,10/20/2024
3401,1367962,74,Special Combo,21,1/13/2023,9/30/2024
3402,2659432,163,Special Combo,19,1/18/2023,8/18/2024
3403,969983,186,Buy 1 Get 1,16,5/27/2023,10/20/2024
3404,495365,95,Discount on meals,26,9/17/2023,6/26/2024
3405,4322200,104,Special Combo,49,11/13/2023,6/21/2024
3406,8001787,55,Happy Hour,8,11/28/2023,10/28/2024
3407,14766044,129,Happy Hour,8,11/17/2023,12/25/2024
3408,2329164,194,Happy Hour,32,3/20/2023,1/3/2024
3409,5490226,72,Special Combo,24,8/23/2023,10/27/2024
3410,4355554,52,Buy 1 Get 1,24,7/27/2023,3/4/2024
3411,778163,182,Special Combo,29,8/14/2023,5/17/2024
3412,1234265,103,Buy 1 Get 1,15,10/30/2023,2/9/2024
3413,5455580,104,Discount on meals,41,4/19/2023,11/16/2024
3414,8723871,107,Happy Hour,43,3/18/2023,11/25/2024
3415,4733808,79,Buy 1 Get 1,36,11/21/2023,11/21/2024
3416,4729332,185,Buy 1 Get 1,49,4/3/2023,9/10/2024
3417,4248165,28,Buy 1 Get 1,48,6/30/2023,1/31/2024
3418,17373702,95,Happy Hour,15,10/5/2023,1/21/2024
3419,5076180,77,Special Combo,28,4/13/2023,4/18/2024
3420,15185980,54,Special Combo,43,2/1/2023,6/13/2024
3421,4369763,149,Special Combo,14,4/8/2023,1/10/2024
3422,2409563,119,Happy Hour,19,6/6/2023,10/12/2024
3423,12686109,93,Special Combo,7,9/20/2023,1/9/2024
3424,5101606,15,Special Combo,10,5/13/2023,8/3/2024
3425,5963096,133,Discount on meals,19,9/29/2023,4/24/2024
3426,12176861,152,Buy 1 Get 1,29,9/26/2023,7/26/2024
3427,4114269,26,Discount on meals,21,8/9/2023,7/25/2024
3428,2316536,97,Buy 1 Get 1,41,9/27/2023,1/18/2024
3429,969874,96,Happy Hour,32,5/13/2023,4/24/2024
3430,12310236,127,Buy 1 Get 1,23,5/27/2023,12/24/2024
3431,425398,94,Happy Hour,41,10/5/2023,2/2/2024
3432,8507059,139,Discount on meals,10,1/29/2023,7/31/2024
3433,11824259,16,Discount on meals,13,3/28/2023,5/15/2024
3434,15275501,113,Discount on meals,10,2/5/2023,5/29/2024
3435,14792808,111,Discount on meals,31,6/7/2023,7/18/2024
3436,4114194,84,Happy Hour,26,1/21/2023,6/12/2024
3437,11803105,15,Discount on meals,14,10/11/2023,2/23/2024
3438,4331037,60,Happy Hour,19,12/4/2023,6/10/2024
3439,4281493,60,Happy Hour,49,4/11/2023,12/24/2024
3440,459679,195,Buy 1 Get 1,41,3/25/2023,2/15/2024
3441,4114191,126,Happy Hour,7,7/24/2023,10/1/2024
3442,2136956,121,Special Combo,21,7/9/2023,7/31/2024
3443,11687756,149,Happy Hour,25,6/24/2023,1/22/2024
3444,13561883,146,Special Combo,10,12/7/2023,6/11/2024
3445,5421555,15,Buy 1 Get 1,25,10/15/2023,7/16/2024
3446,4564349,68,Special Combo,26,6/30/2023,2/14/2024
3447,13505376,156,Buy 1 Get 1,42,6/19/2023,1/10/2024
3448,10269088,105,Discount on meals,17,2/13/2023,2/15/2024
3449,1529319,49,Special Combo,49,7/29/2023,12/10/2024
3450,4114193,56,Buy 1 Get 1,45,7/30/2023,10/27/2024
3451,12515462,184,Buy 1 Get 1,12,8/15/2023,3/16/2024
3452,13953414,58,Special Combo,29,11/13/2023,12/4/2024
3453,12992841,159,Special Combo,26,11/24/2023,4/30/2024
3454,7796782,92,Happy Hour,27,12/23/2023,1/29/2024
3455,5971842,45,Special Combo,10,4/30/2023,11/27/2024
3456,423257,97,Discount on meals,18,8/28/2023,10/14/2024
3457,6678667,12,Happy Hour,44,11/4/2023,7/4/2024
3458,4926772,58,Special Combo,29,8/20/2023,1/30/2024
3459,6401612,97,Buy 1 Get 1,39,1/30/2023,4/1/2024
3460,7912613,145,Special Combo,8,6/24/2023,2/26/2024
3461,11667174,55,Happy Hour,19,10/5/2023,6/13/2024
3462,15169822,17,Discount on meals,8,3/13/2023,9/29/2024
3463,4052101,73,Buy 1 Get 1,8,11/5/2023,8/27/2024
3464,2465828,10,Happy Hour,41,12/12/2023,5/16/2024
3465,3671103,156,Discount on meals,49,12/27/2023,10/1/2024
3466,4114354,44,Buy 1 Get 1,36,1/7/2023,3/30/2024
3467,812588,29,Buy 1 Get 1,8,4/22/2023,3/9/2024
3468,4658701,42,Buy 1 Get 1,47,3/24/2023,12/25/2024
3469,6651881,16,Discount on meals,19,7/31/2023,11/26/2024
3470,527951,144,Special Combo,10,5/31/2023,6/1/2024
3471,425918,175,Happy Hour,37,9/24/2023,1/5/2024
3472,6844692,99,Discount on meals,36,6/1/2023,5/9/2024
3473,14172479,77,Special Combo,31,5/12/2023,6/4/2024
3474,568430,65,Happy Hour,14,9/29/2023,4/11/2024
3475,15695935,166,Special Combo,20,11/19/2023,7/23/2024
3476,557372,61,Discount on meals,44,11/8/2023,9/24/2024
3477,5212319,38,Discount on meals,27,11/18/2023,11/2/2024
3478,545206,175,Special Combo,44,11/28/2023,3/7/2024
3479,14070534,151,Special Combo,22,10/12/2023,5/30/2024
3480,4250293,169,Discount on meals,15,8/15/2023,2/7/2024
3481,5051110,87,Discount on meals,19,9/3/2023,6/9/2024
3482,15166871,143,Special Combo,6,5/7/2023,5/28/2024
3483,8069276,69,Buy 1 Get 1,31,4/7/2023,3/23/2024
3484,549289,31,Special Combo,28,5/19/2023,9/8/2024
3485,12501943,36,Discount on meals,25,9/27/2023,4/11/2024
3486,4251223,12,Happy Hour,11,5/24/2023,1/21/2024
3487,8421315,22,Discount on meals,24,5/25/2023,4/9/2024
3488,13350813,13,Discount on meals,17,5/10/2023,4/29/2024
3489,15092244,196,Discount on meals,22,7/16/2023,12/13/2024
3490,7108667,31,Happy Hour,40,4/17/2023,5/4/2024
3491,3821050,106,Buy 1 Get 1,5,12/15/2023,2/25/2024
3492,3717152,192,Buy 1 Get 1,48,5/18/2023,1/4/2024
3493,5504717,180,Special Combo,29,10/30/2023,5/10/2024
3494,477508,75,Discount on meals,20,3/1/2023,12/12/2024
3495,10322163,70,Buy 1 Get 1,41,10/29/2023,4/1/2024
3496,425682,105,Special Combo,13,9/24/2023,3/11/2024
3497,4277156,150,Special Combo,8,10/31/2023,3/30/2024
3498,480860,61,Happy Hour,48,5/8/2023,12/19/2024
3499,4280391,106,Discount on meals,34,3/29/2023,5/19/2024
3500,942812,97,Discount on meals,32,8/22/2023,1/12/2024
3501,3737291,79,Buy 1 Get 1,41,4/25/2023,3/3/2024
3502,5429901,76,Happy Hour,31,4/15/2023,8/9/2024
3503,4278279,194,Special Combo,44,10/29/2023,6/7/2024
3504,9735440,116,Special Combo,23,3/22/2023,11/16/2024
3505,7390698,150,Discount on meals,9,10/19/2023,5/18/2024
3506,564913,114,Happy Hour,17,8/30/2023,3/26/2024
3507,8142949,80,Happy Hour,8,10/10/2023,10/6/2024
3508,4469034,156,Discount on meals,7,3/8/2023,10/17/2024
3509,4820660,63,Buy 1 Get 1,21,11/14/2023,12/24/2024
3510,4420772,37,Happy Hour,6,8/19/2023,2/25/2024
3511,5044902,53,Buy 1 Get 1,23,9/26/2023,3/3/2024
3512,426172,57,Happy Hour,42,4/17/2023,1/21/2024
3513,4310085,166,Buy 1 Get 1,48,1/25/2023,5/9/2024
3514,16678764,147,Special Combo,28,11/27/2023,10/12/2024
3515,5292923,67,Discount on meals,5,8/19/2023,12/12/2024
3516,527780,142,Special Combo,10,6/14/2023,6/18/2024
3517,10641121,76,Special Combo,41,7/28/2023,6/10/2024
3518,9566780,142,Happy Hour,25,2/14/2023,10/26/2024
3519,9729879,24,Special Combo,28,9/3/2023,9/11/2024
3520,1101423,190,Special Combo,7,9/11/2023,1/1/2024
3521,12572377,20,Special Combo,35,10/18/2023,8/25/2024
3522,3628893,95,Discount on meals,39,4/3/2023,3/23/2024
3523,2462487,155,Discount on meals,24,4/28/2023,4/12/2024
3524,4748818,192,Buy 1 Get 1,24,3/5/2023,5/26/2024
3525,546786,181,Discount on meals,42,4/10/2023,4/21/2024
3526,9780861,119,Discount on meals,7,2/28/2023,4/4/2024
3527,11677682,79,Special Combo,28,4/26/2023,3/11/2024
3528,8486899,149,Buy 1 Get 1,15,7/20/2023,5/5/2024
3529,2002567,83,Happy Hour,18,11/27/2023,3/13/2024
3530,5426590,169,Discount on meals,45,11/15/2023,12/8/2024
3531,13507545,145,Discount on meals,21,8/13/2023,6/22/2024
3532,478026,86,Buy 1 Get 1,44,6/18/2023,4/18/2024
3533,17760513,156,Special Combo,42,11/13/2023,5/9/2024
3534,4077910,125,Discount on meals,40,3/2/2023,8/26/2024
3535,17398541,101,Special Combo,49,7/13/2023,4/23/2024
3536,15650129,148,Happy Hour,15,2/25/2023,9/29/2024
3537,1089746,67,Buy 1 Get 1,35,4/12/2023,6/11/2024
3538,478275,130,Buy 1 Get 1,5,5/6/2023,2/12/2024
3539,4400339,183,Happy Hour,21,3/11/2023,2/5/2024
3540,8319243,197,Special Combo,21,1/20/2023,9/13/2024
3541,831727,144,Buy 1 Get 1,42,7/22/2023,1/30/2024
3542,5106187,95,Discount on meals,39,8/23/2023,1/8/2024
3543,15650129,175,Discount on meals,20,10/1/2023,11/17/2024
3544,3837078,18,Discount on meals,34,12/28/2023,11/5/2024
3545,4824330,88,Discount on meals,27,8/28/2023,3/9/2024
3546,9794349,39,Happy Hour,46,12/12/2023,9/11/2024
3547,6874003,121,Buy 1 Get 1,22,2/18/2023,5/3/2024
3548,4356215,48,Buy 1 Get 1,38,7/8/2023,12/18/2024
3549,7894801,106,Special Combo,25,6/21/2023,9/18/2024
3550,9557831,180,Discount on meals,6,12/27/2023,7/20/2024
3551,16697688,78,Special Combo,12,12/9/2023,7/13/2024
3552,4801173,195,Buy 1 Get 1,41,11/1/2023,3/4/2024
3553,3453048,63,Buy 1 Get 1,34,12/9/2023,3/23/2024
3554,1971822,73,Buy 1 Get 1,28,6/15/2023,7/22/2024
3555,15075135,108,Special Combo,46,4/12/2023,2/9/2024
3556,526088,125,Happy Hour,44,3/18/2023,5/19/2024
3557,3175594,120,Happy Hour,17,2/7/2023,3/25/2024
3558,8282678,40,Special Combo,41,3/2/2023,7/23/2024
3559,4114071,83,Special Combo,14,11/27/2023,10/18/2024
3560,2100805,195,Happy Hour,41,10/15/2023,7/12/2024
3561,2477766,11,Buy 1 Get 1,33,3/29/2023,4/20/2024
3562,4959470,72,Buy 1 Get 1,33,1/15/2023,3/17/2024
3563,14984967,148,Happy Hour,28,2/19/2023,8/25/2024
3564,4271407,148,Buy 1 Get 1,45,8/27/2023,10/21/2024
3565,8608072,192,Happy Hour,34,4/19/2023,1/5/2024
3566,4855585,10,Buy 1 Get 1,41,10/1/2023,7/11/2024
3567,4889925,10,Happy Hour,31,10/27/2023,2/11/2024
3568,6404748,156,Discount on meals,45,5/30/2023,8/24/2024
3569,940566,84,Special Combo,37,10/19/2023,5/19/2024
3570,6556643,51,Discount on meals,10,10/25/2023,2/13/2024
3571,14187292,33,Buy 1 Get 1,13,9/15/2023,6/2/2024
3572,17418058,143,Special Combo,11,2/4/2023,7/24/2024
3573,2369658,96,Happy Hour,25,2/2/2023,4/18/2024
3574,2190253,174,Special Combo,16,3/13/2023,4/23/2024
3575,5575332,170,Happy Hour,17,7/6/2023,7/14/2024
3576,4415565,105,Buy 1 Get 1,19,3/9/2023,4/13/2024
3577,13113029,100,Buy 1 Get 1,31,2/5/2023,10/19/2024
3578,1018334,152,Buy 1 Get 1,23,8/22/2023,6/19/2024
3579,15168284,19,Special Combo,6,8/21/2023,4/23/2024
3580,3438841,105,Discount on meals,10,6/25/2023,2/14/2024
